algorithm,fit_time,score_time,F1_cv,recall_cv,precision_cv,accuracy_cv,accuracy_val,precision_val,recall_val,f1_val,matthews_corrcoef_val,sensitivity,specificity,encoder,Strategy
ExtraTreeClassifier,0.0006677627563476,0.0035168170928955,0.6643172256020554,0.6695238095238096,0.6842424242424243,0.6695238095238096,0.5789473684210527,0.5,0.875,0.6363636363636364,0.2675647755047534,0.875,0.3636363636363636,plusrnn,Embedding-based
RandomForestClassifier,0.0918367862701416,0.0177610874176025,0.8180452296241769,0.822857142857143,0.8447424242424242,0.822857142857143,0.5789473684210527,0.5,0.75,0.6,0.2093589473396559,0.75,0.4545454545454545,plusrnn,Embedding-based
BaggingClassifier,0.0359886169433593,0.030638313293457,0.7752613468402942,0.78,0.8000995670995671,0.78,0.6842105263157895,0.6,0.75,0.6666666666666666,0.3820465887291705,0.75,0.6363636363636364,plusrnn,Embedding-based
AdaBoostClassifier,0.3412467479705811,0.009078025817871,0.7895452646768437,0.7961904761904762,0.8150851370851371,0.7961904761904762,0.7894736842105263,0.7,0.875,0.7777777777777778,0.5955432118425306,0.875,0.7272727272727273,plusrnn,Embedding-based
GradientBoostingClassifier,1.396325159072876,0.0043265342712402,0.7786693480811128,0.7809523809523808,0.7881693121693123,0.7809523809523808,0.7368421052631579,0.6363636363636364,0.875,0.7368421052631579,0.5113636363636364,0.875,0.6363636363636364,plusrnn,Embedding-based
HistGradientBoostingClassifier,0.0536042690277099,0.0057221889495849,0.7907823672142558,0.7952380952380952,0.8190202020202021,0.7952380952380952,0.631578947368421,0.5454545454545454,0.75,0.631578947368421,0.2954545454545454,0.75,0.5454545454545454,plusrnn,Embedding-based
ExtraTrees-ensemble,0.0633944034576416,0.0162665367126464,0.7615527065527065,0.7666666666666667,0.7823333333333334,0.7666666666666667,0.5789473684210527,0.5,0.875,0.6363636363636364,0.2675647755047534,0.875,0.3636363636363636,plusrnn,Embedding-based
XGBClassifier,0.0506398677825927,0.0063379764556884,0.7750397701713491,0.7819047619047619,0.801989898989899,0.7819047619047619,0.5789473684210527,0.5,0.875,0.6363636363636364,0.2675647755047534,0.875,0.3636363636363636,plusrnn,Embedding-based
LGBMClassifier,0.0483881950378417,0.0078173160552978,0.7616157005475891,0.7666666666666666,0.7879090909090909,0.7666666666666666,0.631578947368421,0.5384615384615384,0.875,0.6666666666666666,0.3500332984493189,0.875,0.4545454545454545,plusrnn,Embedding-based
GaussianProcessClassifier,0.0030265808105468,0.0040385246276855,0.7070572263993317,0.74,0.8327264957264957,0.74,0.6842105263157895,0.5714285714285714,1.0,0.7272727272727273,0.5096471914376256,1.0,0.4545454545454545,plusrnn,Embedding-based
RidgeClassifier,0.0015180587768554,0.0035347938537597,0.7366850415379828,0.7542857142857143,0.8123885003885004,0.7542857142857143,0.7368421052631579,0.6363636363636364,0.875,0.7368421052631579,0.5113636363636364,0.875,0.6363636363636364,plusrnn,Embedding-based
LogisticRegression,0.0114547729492187,0.0044602394104003,0.6677979671400724,0.7,0.7885836385836387,0.7,0.6842105263157895,0.5714285714285714,1.0,0.7272727272727273,0.5096471914376256,1.0,0.4545454545454545,plusrnn,Embedding-based
SGDClassifier,0.0021131038665771,0.0040061950683593,0.7415185185185186,0.7695238095238095,0.852,0.7695238095238095,0.6842105263157895,0.5714285714285714,1.0,0.7272727272727273,0.5096471914376256,1.0,0.4545454545454545,plusrnn,Embedding-based
LinearDiscriminantAnalysis,0.0082531452178955,0.0065852165222167,0.710450812803754,0.7123809523809523,0.7195,0.7123809523809523,0.6842105263157895,0.625,0.625,0.625,0.3522727272727273,0.625,0.7272727272727273,plusrnn,Embedding-based
QuadraticDiscriminantAnalysis,0.0054908752441406,0.0068997383117675,0.6470844188491247,0.6571428571428571,0.6830757575757576,0.6571428571428571,0.7368421052631579,0.8,0.5,0.6153846153846154,0.458682472293863,0.5,0.9090909090909092,plusrnn,Embedding-based
SVC,0.0022098541259765,0.0068958759307861,0.702510582010582,0.7390476190476191,0.8337094017094018,0.7390476190476191,0.6842105263157895,0.5714285714285714,1.0,0.7272727272727273,0.5096471914376256,1.0,0.4545454545454545,plusrnn,Embedding-based
KNeighborsClassifier,0.0006367206573486,0.0090054988861083,0.6693997620313409,0.6838095238095239,0.7006147186147186,0.6838095238095239,0.7894736842105263,0.7,0.875,0.7777777777777778,0.5955432118425306,0.875,0.7272727272727273,plusrnn,Embedding-based
GaussianNB,0.0008624553680419,0.0035589694976806,0.7334606085921876,0.7542857142857143,0.8169339549339549,0.7542857142857143,0.6842105263157895,0.5714285714285714,1.0,0.7272727272727273,0.5096471914376256,1.0,0.4545454545454545,plusrnn,Embedding-based
DecisionTreeClassifier,0.012376594543457,0.003759479522705,0.634476046828988,0.6419047619047619,0.652972582972583,0.6419047619047619,0.8421052631578947,0.7777777777777778,0.875,0.8235294117647058,0.6854365268376295,0.875,0.8181818181818182,plusrnn,Embedding-based
ExtraTreeClassifier,0.0006669044494628,0.0035192966461181,0.7256087050204697,0.7266666666666667,0.733042328042328,0.7266666666666667,0.7894736842105263,0.75,0.75,0.75,0.5681818181818182,0.75,0.8181818181818182,plusrnn,Embedding-based
RandomForestClassifier,0.0933907508850097,0.0164227962493896,0.7331678778737603,0.739047619047619,0.7558571428571428,0.739047619047619,0.7368421052631579,0.6363636363636364,0.875,0.7368421052631579,0.5113636363636364,0.875,0.6363636363636364,plusrnn,Embedding-based
BaggingClassifier,0.028572130203247,0.0245087146759033,0.7052272289114394,0.7114285714285715,0.7163167388167387,0.7114285714285715,0.7368421052631579,0.7142857142857143,0.625,0.6666666666666666,0.4536110525692545,0.625,0.8181818181818182,plusrnn,Embedding-based
AdaBoostClassifier,0.3057069778442383,0.0081414222717285,0.6983648758648758,0.7114285714285714,0.7454029304029304,0.7114285714285714,0.7894736842105263,0.7,0.875,0.7777777777777778,0.5955432118425306,0.875,0.7272727272727273,plusrnn,Embedding-based
GradientBoostingClassifier,1.394794797897339,0.0039210796356201,0.6349013078424843,0.6447619047619048,0.6556709956709956,0.6447619047619048,0.6842105263157895,0.5833333333333334,0.875,0.7,0.4303489473092928,0.875,0.5454545454545454,plusrnn,Embedding-based
HistGradientBoostingClassifier,0.0444579601287841,0.0049378395080566,0.7108169023958497,0.7133333333333333,0.7266233766233767,0.7133333333333333,0.7894736842105263,0.7,0.875,0.7777777777777778,0.5955432118425306,0.875,0.7272727272727273,plusrnn,Embedding-based
ExtraTrees-ensemble,0.0639243125915527,0.0161269187927246,0.7262873684050154,0.739047619047619,0.7571851851851852,0.739047619047619,0.7894736842105263,0.7,0.875,0.7777777777777778,0.5955432118425306,0.875,0.7272727272727273,plusrnn,Embedding-based
