algorithm,fit_time,score_time,F1_cv,recall_cv,precision_cv,accuracy_cv,accuracy_val,precision_val,recall_val,f1_val,matthews_corrcoef_val,sensitivity,specificity,encoder,Strategy
SGDClassifier,0.0070085048675537,0.0035017490386962,0.8830083710239599,0.8832261835184104,0.8872930750876653,0.8832261835184104,0.945945945945946,0.9705882352941176,0.9166666666666666,0.9428571428571428,0.8929657165299422,0.9166666666666666,0.9736842105263158,plusrnn,Embedding-based
LinearDiscriminantAnalysis,0.061350393295288,0.0071954250335693,0.6336194244193777,0.6337814143775569,0.6338365953102667,0.6337814143775569,0.6891891891891891,0.6382978723404256,0.8333333333333334,0.7228915662650602,0.4007375722340099,0.8333333333333334,0.5526315789473685,plusrnn,Embedding-based
QuadraticDiscriminantAnalysis,0.0374782085418701,0.007836103439331,0.7488495096836595,0.7497954412624196,0.7547886911340301,0.7497954412624196,0.7567567567567568,0.78125,0.6944444444444444,0.7352941176470589,0.5147694199297318,0.6944444444444444,0.8157894736842105,plusrnn,Embedding-based
SVC,0.0069494247436523,0.0090325355529785,0.917461224545868,0.9175920514319112,0.920834499901613,0.9175920514319112,0.918918918918919,0.8947368421052632,0.9444444444444444,0.918918918918919,0.8391812865497076,0.9444444444444444,0.8947368421052632,plusrnn,Embedding-based
KNeighborsClassifier,0.0007039546966552,0.0047739028930664,0.9138523822819704,0.9142022209234366,0.9208372339690885,0.9142022209234366,0.9054054054054054,0.8918918918918919,0.9166666666666666,0.9041095890410958,0.8111071056538126,0.9166666666666666,0.8947368421052632,plusrnn,Embedding-based
GaussianNB,0.0017901897430419,0.0040596961975097,0.9032213510533867,0.903915838690824,0.9140231018358802,0.903915838690824,0.8918918918918919,0.85,0.9444444444444444,0.8947368421052632,0.7888596970330195,0.9444444444444444,0.8421052631578947,plusrnn,Embedding-based
DecisionTreeClassifier,0.0929340362548828,0.0038340091705322,0.8758113277721694,0.87656341320865,0.8832818013312347,0.87656341320865,0.9054054054054054,0.8918918918918919,0.9166666666666666,0.9041095890410958,0.8111071056538126,0.9166666666666666,0.8947368421052632,plusrnn,Embedding-based
ExtraTreeClassifier,0.0012538909912109,0.0037826538085937,0.9005411062324532,0.9006428988895383,0.9020275381018956,0.9006428988895383,0.8918918918918919,0.9117647058823528,0.8611111111111112,0.8857142857142857,0.7844608511387833,0.8611111111111112,0.9210526315789472,plusrnn,Embedding-based
RandomForestClassifier,0.1104651927947998,0.0165764808654785,0.9106154234435436,0.9107539450613676,0.914170354380852,0.9107539450613676,0.9324324324324323,0.918918918918919,0.9444444444444444,0.9315068493150684,0.8651809126974002,0.9444444444444444,0.9210526315789472,plusrnn,Embedding-based
BaggingClassifier,0.2107478141784668,0.0467636108398437,0.8933976052660212,0.8935125657510229,0.8957531753941017,0.8935125657510229,0.918918918918919,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8377192982456141,0.9166666666666666,0.9210526315789472,plusrnn,Embedding-based
AdaBoostClassifier,1.3741368293762206,0.0108006477355957,0.900329757936988,0.9004675628287551,0.9024194394880398,0.9004675628287551,0.945945945945946,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.8918128654970761,0.9444444444444444,0.9473684210526316,plusrnn,Embedding-based
