algorithm,fit_time,score_time,F1_cv,recall_cv,precision_cv,accuracy_cv,accuracy_val,precision_val,recall_val,f1_val,matthews_corrcoef_val,sensitivity,specificity,encoder,Strategy
LinearDiscriminantAnalysis,0.006249189376831,0.0066315650939941,0.5788589119858469,0.5823529411764705,0.5899944826415414,0.5823529411764705,0.7727272727272727,0.75,0.8181818181818182,0.782608695652174,0.5477225575051661,0.8181818181818182,0.7272727272727273,FFT_6,FFT-based
QuadraticDiscriminantAnalysis,0.0041708469390869,0.0067499637603759,0.5529590378661586,0.5580882352941177,0.5608309990662932,0.5580882352941177,0.4545454545454545,0.4444444444444444,0.3636363636363636,0.4,-0.0924500327042048,0.3636363636363636,0.5454545454545454,FFT_6,FFT-based
SVC,0.0020580291748046,0.0070869922637939,0.5261797026502909,0.5705882352941176,0.540886695004342,0.5705882352941176,0.8636363636363636,0.8333333333333334,0.9090909090909092,0.8695652173913043,0.7302967433402214,0.9090909090909092,0.8181818181818182,FFT_6,FFT-based
KNeighborsClassifier,0.0006377220153808,0.0089669227600097,0.5836423638281223,0.5955882352941176,0.6050448897507722,0.5955882352941176,0.6363636363636364,0.6666666666666666,0.5454545454545454,0.6,0.2773500981126146,0.5454545454545454,0.7272727272727273,FFT_6,FFT-based
GaussianNB,0.0007764339447021,0.0036060333251953,0.4630146667917566,0.486764705882353,0.4585650623885918,0.486764705882353,0.5909090909090909,0.6,0.5454545454545454,0.5714285714285714,0.1825741858350553,0.5454545454545454,0.6363636363636364,FFT_6,FFT-based
DecisionTreeClassifier,0.0097077846527099,0.0037302494049072,0.61140498304585,0.6205882352941177,0.648576521517698,0.6205882352941177,0.7272727272727273,0.6923076923076923,0.8181818181818182,0.75,0.4622501635210242,0.8181818181818182,0.6363636363636364,FFT_6,FFT-based
ExtraTreeClassifier,0.0006786346435546,0.0037033081054687,0.5825396825396825,0.5852941176470589,0.5944864612511671,0.5852941176470589,0.8181818181818182,0.7333333333333333,1.0,0.8461538461538461,0.6831300510639732,1.0,0.6363636363636364,FFT_6,FFT-based
RandomForestClassifier,0.0901087760925292,0.0159908294677734,0.5368706834960705,0.5463235294117648,0.5497979797979797,0.5463235294117648,0.6363636363636364,0.6666666666666666,0.5454545454545454,0.6,0.2773500981126146,0.5454545454545454,0.7272727272727273,FFT_6,FFT-based
BaggingClassifier,0.0242207527160644,0.0213064670562744,0.5613305992253361,0.5823529411764706,0.5840361599185128,0.5823529411764706,0.6818181818181818,0.7,0.6363636363636364,0.6666666666666666,0.3651483716701107,0.6363636363636364,0.7272727272727273,FFT_6,FFT-based
AdaBoostClassifier,0.2294282436370849,0.0091728210449218,0.6689783281733745,0.6764705882352942,0.6777871148459383,0.6764705882352942,0.6818181818181818,0.6666666666666666,0.7272727272727273,0.6956521739130435,0.3651483716701107,0.7272727272727273,0.6363636363636364,FFT_6,FFT-based
GradientBoostingClassifier,1.0035407543182373,0.004477834701538,0.6291563132430006,0.6441176470588236,0.674267105443576,0.6441176470588236,0.5909090909090909,0.6,0.5454545454545454,0.5714285714285714,0.1825741858350553,0.5454545454545454,0.6363636363636364,FFT_6,FFT-based
HistGradientBoostingClassifier,0.0426479816436767,0.0052731990814208,0.7012445329008796,0.7029411764705882,0.7091316526610644,0.7029411764705882,0.5909090909090909,0.5833333333333334,0.6363636363636364,0.6086956521739131,0.1825741858350553,0.6363636363636364,0.5454545454545454,FFT_6,FFT-based
ExtraTrees-ensemble,0.0642963409423828,0.0162429332733154,0.6452941176470588,0.6529411764705882,0.6594631185807656,0.6529411764705882,0.6818181818181818,0.6666666666666666,0.7272727272727273,0.6956521739130435,0.3651483716701107,0.7272727272727273,0.6363636363636364,FFT_6,FFT-based
XGBClassifier,0.043372631072998,0.0066526412963867,0.6065221878224974,0.6080882352941177,0.6093043884220355,0.6080882352941177,0.6818181818181818,0.6666666666666666,0.7272727272727273,0.6956521739130435,0.3651483716701107,0.7272727272727273,0.6363636363636364,FFT_6,FFT-based
LGBMClassifier,0.0282249450683593,0.0072049617767333,0.7007223942208464,0.7022058823529412,0.7042857142857143,0.7022058823529412,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.2727272727272727,0.6363636363636364,0.6363636363636364,FFT_6,FFT-based
GaussianProcessClassifier,0.0026291847229003,0.0038013935089111,0.2942020460358056,0.4639705882352941,0.2154438797577854,0.4639705882352941,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,1.0,FFT_6,FFT-based
RidgeClassifier,0.0013811111450195,0.0036064147949218,0.6394272445820434,0.6426470588235293,0.6452270605211782,0.6426470588235293,0.6818181818181818,0.5454545454545454,0.75,0.631578947368421,0.3779644730092272,0.75,0.6428571428571429,FFT_6,FFT-based
LogisticRegression,0.011417818069458,0.0046811580657958,0.5895378151260504,0.5955882352941175,0.6012677192088957,0.5955882352941175,0.5909090909090909,0.4615384615384615,0.75,0.5714285714285714,0.2445997952351142,0.75,0.5,FFT_6,FFT-based
SGDClassifier,0.0015658378601074,0.0041879177093505,0.5776447245564892,0.5838235294117646,0.5866747304982599,0.5838235294117646,0.5909090909090909,0.4285714285714285,0.375,0.4,0.0922138891954146,0.375,0.7142857142857143,FFT_6,FFT-based
LinearDiscriminantAnalysis,0.0062191486358642,0.0066534519195556,0.549238197303213,0.5580882352941177,0.5659558823529413,0.5580882352941177,0.3636363636363636,0.125,0.125,0.125,-0.375,0.125,0.5,FFT_6,FFT-based
QuadraticDiscriminantAnalysis,0.004291296005249,0.0067698955535888,0.4842398416856621,0.4889705882352941,0.4844661955691367,0.4889705882352941,0.5,0.3636363636363636,0.5,0.4210526315789473,0.0,0.5,0.5,FFT_6,FFT-based
SVC,0.0020792484283447,0.0071541786193847,0.7492770725931314,0.7625,0.8090157024348199,0.7625,0.5454545454545454,0.4375,0.875,0.5833333333333334,0.2507429436883993,0.875,0.3571428571428571,FFT_6,FFT-based
KNeighborsClassifier,0.0006204605102539,0.0074028015136718,0.6772619898161694,0.6801470588235294,0.6804792674645617,0.6801470588235294,0.5909090909090909,0.4705882352941176,1.0,0.64,0.4099600308453939,1.0,0.3571428571428571,FFT_6,FFT-based
GaussianNB,0.0007978439331054,0.0036353111267089,0.6520057496682883,0.6566176470588235,0.6647012403446226,0.6566176470588235,0.4545454545454545,0.3571428571428571,0.625,0.4545454545454545,-0.0178571428571428,0.625,0.3571428571428571,FFT_6,FFT-based
DecisionTreeClassifier,0.009820556640625,0.0037423610687255,0.5835681624428428,0.5933823529411765,0.605033555088702,0.5933823529411765,0.5,0.3636363636363636,0.5,0.4210526315789473,0.0,0.5,0.5,FFT_6,FFT-based
ExtraTreeClassifier,0.0006697654724121,0.0036745548248291,0.6378615656789031,0.6433823529411764,0.6488830532212886,0.6433823529411764,0.5,0.3333333333333333,0.375,0.3529411764705882,-0.0524142418360959,0.375,0.5714285714285714,FFT_6,FFT-based
RandomForestClassifier,0.1001949787139892,0.0180483341217041,0.6853533154152349,0.6911764705882353,0.7047440794499618,0.6911764705882353,0.6363636363636364,0.5,0.875,0.6363636363636364,0.375,0.875,0.5,FFT_6,FFT-based
BaggingClassifier,0.0311651706695556,0.0252158164978027,0.6742326404245909,0.6764705882352942,0.690162125456243,0.6764705882352942,0.5,0.3636363636363636,0.5,0.4210526315789473,0.0,0.5,0.5,FFT_6,FFT-based
AdaBoostClassifier,0.2305918216705322,0.0093851566314697,0.5609857789269554,0.5691176470588235,0.5824403700874289,0.5691176470588235,0.4545454545454545,0.3333333333333333,0.5,0.4,-0.0690065559342354,0.5,0.4285714285714285,FFT_6,FFT-based
GradientBoostingClassifier,0.9720123767852784,0.0041097164154052,0.5441341097842646,0.5485294117647059,0.5571492233256938,0.5485294117647059,0.5454545454545454,0.4285714285714285,0.75,0.5454545454545454,0.1785714285714285,0.75,0.4285714285714285,FFT_6,FFT-based
HistGradientBoostingClassifier,0.0439012050628662,0.0053159236907958,0.5910084033613445,0.6058823529411764,0.637979797979798,0.6058823529411764,0.4545454545454545,0.3333333333333333,0.5,0.4,-0.0690065559342354,0.5,0.4285714285714285,FFT_6,FFT-based
ExtraTrees-ensemble,0.0666776657104492,0.0162141799926757,0.7278282347167796,0.7375,0.7590416038210156,0.7375,0.5,0.3846153846153846,0.625,0.4761904761904761,0.0524142418360959,0.625,0.4285714285714285,FFT_6,FFT-based
XGBClassifier,0.0447745323181152,0.0062865257263183,0.6360048216317565,0.6426470588235295,0.6509816653934302,0.6426470588235295,0.5454545454545454,0.4166666666666667,0.625,0.5,0.1207614728849119,0.625,0.5,FFT_6,FFT-based
LGBMClassifier,0.034227180480957,0.0071333885192871,0.5783378406490536,0.5948529411764706,0.6005001167133519,0.5948529411764706,0.5,0.4,0.75,0.5217391304347826,0.1106566670344976,0.75,0.3571428571428571,FFT_6,FFT-based
GaussianProcessClassifier,0.0039849281311035,0.0053338527679443,0.3337435897435897,0.5,0.2506920415224913,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,FFT_6,FFT-based
RidgeClassifier,0.0017231464385986,0.0044141769409179,0.5661126420878743,0.5727941176470588,0.5838197097020627,0.5727941176470588,0.5454545454545454,0.5384615384615384,0.6363636363636364,0.5833333333333334,0.0924500327042048,0.6363636363636364,0.4545454545454545,FFT_6,FFT-based
LogisticRegression,0.0112996578216552,0.0039088249206542,0.6486530944116083,0.6566176470588235,0.6722409616527264,0.6566176470588235,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.2727272727272727,0.6363636363636364,0.6363636363636364,FFT_6,FFT-based
SGDClassifier,0.001677656173706,0.0043945789337158,0.6694088105549945,0.6919117647058824,0.7652482811306341,0.6919117647058824,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0909090909090909,0.5454545454545454,0.5454545454545454,FFT_6,FFT-based
LinearDiscriminantAnalysis,0.0069856166839599,0.0067538261413574,0.564716372378911,0.5720588235294117,0.5790845429080724,0.5720588235294117,0.5454545454545454,0.5384615384615384,0.6363636363636364,0.5833333333333334,0.0924500327042048,0.6363636363636364,0.4545454545454545,FFT_6,FFT-based
QuadraticDiscriminantAnalysis,0.0044323921203613,0.0068902969360351,0.6399366062214359,0.6441176470588236,0.6448714031066972,0.6441176470588236,0.6818181818181818,0.7,0.6363636363636364,0.6666666666666666,0.3651483716701107,0.6363636363636364,0.7272727272727273,FFT_6,FFT-based
SVC,0.0021068096160888,0.0072092056274414,0.7393859408565291,0.75,0.7869984917043741,0.75,0.5909090909090909,0.5555555555555556,0.9090909090909092,0.6896551724137931,0.2357022603955158,0.9090909090909092,0.2727272727272727,FFT_6,FFT-based
KNeighborsClassifier,0.0005768775939941,0.0049828052520751,0.6055645973804543,0.6316176470588235,0.6568950657185951,0.6316176470588235,0.7272727272727273,0.6470588235294118,1.0,0.7857142857142857,0.5423261445466404,1.0,0.4545454545454545,FFT_6,FFT-based
GaussianNB,0.0008709907531738,0.004090404510498,0.6620663650075415,0.6669117647058823,0.6734733893557422,0.6669117647058823,0.5454545454545454,0.5294117647058824,0.8181818181818182,0.6428571428571429,0.108465228909328,0.8181818181818182,0.2727272727272727,FFT_6,FFT-based
DecisionTreeClassifier,0.011749792098999,0.004516315460205,0.4774347633790358,0.4897058823529412,0.4939393939393939,0.4897058823529412,0.5909090909090909,0.5833333333333334,0.6363636363636364,0.6086956521739131,0.1825741858350553,0.6363636363636364,0.5454545454545454,FFT_6,FFT-based
ExtraTreeClassifier,0.0007790565490722,0.0042964458465576,0.6213388675308179,0.6301470588235294,0.6421267294796708,0.6301470588235294,0.6818181818181818,0.6666666666666666,0.7272727272727273,0.6956521739130435,0.3651483716701107,0.7272727272727273,0.6363636363636364,FFT_6,FFT-based
RandomForestClassifier,0.0904741764068603,0.0162855148315429,0.6305899673082336,0.6433823529411765,0.6591067755773639,0.6433823529411765,0.7272727272727273,0.6923076923076923,0.8181818181818182,0.75,0.4622501635210242,0.8181818181818182,0.6363636363636364,FFT_6,FFT-based
BaggingClassifier,0.0291358470916748,0.02229585647583,0.615203695513293,0.6198529411764706,0.6253374076903488,0.6198529411764706,0.5,0.5,0.6363636363636364,0.56,0.0,0.6363636363636364,0.3636363636363636,FFT_6,FFT-based
AdaBoostClassifier,0.2340718269348144,0.0093806743621826,0.5448621553884712,0.5485294117647059,0.5536338171632289,0.5485294117647059,0.4090909090909091,0.4,0.3636363636363636,0.3809523809523809,-0.1825741858350553,0.3636363636363636,0.4545454545454545,FFT_6,FFT-based
GradientBoostingClassifier,1.008336114883423,0.0045149326324462,0.5805563493953587,0.5845588235294118,0.5963907987437399,0.5845588235294118,0.6363636363636364,0.6,0.8181818181818182,0.6923076923076923,0.2927700218845599,0.8181818181818182,0.4545454545454545,FFT_6,FFT-based
HistGradientBoostingClassifier,0.0454180240631103,0.0054035186767578,0.5352240896358543,0.538235294117647,0.5387259146082675,0.538235294117647,0.4090909090909091,0.4285714285714285,0.5454545454545454,0.48,-0.1889822365046136,0.5454545454545454,0.2727272727272727,FFT_6,FFT-based
ExtraTrees-ensemble,0.0672096252441406,0.0182769298553466,0.6980538450197893,0.7029411764705883,0.7262098685628097,0.7029411764705883,0.6363636363636364,0.5882352941176471,0.9090909090909092,0.7142857142857143,0.3253956867279842,0.9090909090909092,0.3636363636363636,FFT_6,FFT-based
XGBClassifier,0.0445530891418457,0.0063232898712158,0.5545845004668534,0.5610294117647059,0.568724216959511,0.5610294117647059,0.5,0.5,0.6363636363636364,0.56,0.0,0.6363636363636364,0.3636363636363636,FFT_6,FFT-based
LGBMClassifier,0.0392958641052246,0.0079326629638671,0.5106481891002015,0.513235294117647,0.5170494864612512,0.513235294117647,0.6363636363636364,0.5882352941176471,0.9090909090909092,0.7142857142857143,0.3253956867279842,0.9090909090909092,0.3636363636363636,FFT_6,FFT-based
GaussianProcessClassifier,0.0025529861450195,0.0039045810699462,0.3076078431372549,0.4764705882352941,0.2271626297577854,0.4764705882352941,0.5909090909090909,0.0,0.0,0.0,0.0,0.0,1.0,FFT_6,FFT-based
RidgeClassifier,0.0013404369354248,0.0034704685211181,0.5705920910874472,0.5838235294117647,0.5979318394024278,0.5838235294117647,0.5,0.4166666666666667,0.5555555555555556,0.4761904761904761,0.0168789894513944,0.5555555555555556,0.4615384615384615,FFT_6,FFT-based
LogisticRegression,0.0135453224182128,0.0051555156707763,0.5505111039631163,0.5610294117647059,0.5848815563521447,0.5610294117647059,0.5909090909090909,0.5,0.6666666666666666,0.5714285714285714,0.2025478734167333,0.6666666666666666,0.5384615384615384,FFT_6,FFT-based
SGDClassifier,0.0017517566680908,0.0045602321624755,0.5599181210945916,0.5735294117647058,0.5904234654234655,0.5735294117647058,0.5909090909090909,0.5,0.1111111111111111,0.1818181818181818,0.0584705346204686,0.1111111111111111,0.9230769230769232,FFT_6,FFT-based
LinearDiscriminantAnalysis,0.007049560546875,0.0068793773651123,0.5213639301874596,0.5323529411764706,0.5383193277310924,0.5323529411764706,0.5454545454545454,0.4615384615384615,0.6666666666666666,0.5454545454545454,0.1282051282051282,0.6666666666666666,0.4615384615384615,FFT_6,FFT-based
QuadraticDiscriminantAnalysis,0.0048617839813232,0.0069659709930419,0.5750032836100948,0.5845588235294118,0.5973712561947856,0.5845588235294118,0.4545454545454545,0.2857142857142857,0.2222222222222222,0.25,-0.1714217879542428,0.2222222222222222,0.6153846153846154,FFT_6,FFT-based
SVC,0.002076768875122,0.0071413993835449,0.6777166567447898,0.7022058823529412,0.7768002585649645,0.7022058823529412,0.6363636363636364,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.369910174006524,0.8888888888888888,0.4615384615384615,FFT_6,FFT-based
KNeighborsClassifier,0.0005774021148681,0.0048583030700683,0.6590522861622606,0.6779411764705883,0.6973945988651871,0.6779411764705883,0.4545454545454545,0.4,0.6666666666666666,0.5,-0.0270665980980383,0.6666666666666666,0.3076923076923077,FFT_6,FFT-based
GaussianNB,0.0008286476135253,0.0038912296295166,0.615106563543096,0.6205882352941177,0.6268627450980392,0.6205882352941177,0.7272727272727273,0.6153846153846154,0.8888888888888888,0.7272727272727273,0.5042735042735043,0.8888888888888888,0.6153846153846154,FFT_6,FFT-based
DecisionTreeClassifier,0.0112963676452636,0.0045022010803222,0.545109341982407,0.55,0.5519777608012901,0.55,0.4090909090909091,0.3333333333333333,0.4444444444444444,0.3809523809523809,-0.1687898945139444,0.4444444444444444,0.3846153846153846,FFT_6,FFT-based
ExtraTreeClassifier,0.0007894039154052,0.0042840480804443,0.5377903829916214,0.5602941176470588,0.6051325145442792,0.5602941176470588,0.6818181818181818,0.5833333333333334,0.7777777777777778,0.6666666666666666,0.3882167573820722,0.7777777777777778,0.6153846153846154,FFT_6,FFT-based
RandomForestClassifier,0.0892641544342041,0.0163161277770996,0.6388854489164087,0.6441176470588236,0.670391308038367,0.6441176470588236,0.5454545454545454,0.4666666666666667,0.7777777777777778,0.5833333333333334,0.1714217879542428,0.7777777777777778,0.3846153846153846,FFT_6,FFT-based
BaggingClassifier,0.029112434387207,0.0268839359283447,0.5767222354528856,0.5838235294117647,0.5992735042735042,0.5838235294117647,0.5454545454545454,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0598290598290598,0.4444444444444444,0.6153846153846154,FFT_6,FFT-based
AdaBoostClassifier,0.2031018733978271,0.0081973552703857,0.6158418671112169,0.6198529411764706,0.6320647653000594,0.6198529411764706,0.4545454545454545,0.3846153846153846,0.5555555555555556,0.4545454545454545,-0.0598290598290598,0.5555555555555556,0.3846153846153846,FFT_6,FFT-based
GradientBoostingClassifier,0.8974755764007568,0.0040095329284667,0.6063098923780037,0.6088235294117647,0.6156862745098038,0.6088235294117647,0.5909090909090909,0.5,0.5555555555555556,0.5263157894736842,0.1687898945139444,0.5555555555555556,0.6153846153846154,FFT_6,FFT-based
HistGradientBoostingClassifier,0.0412276268005371,0.0050172328948974,0.5597860962566845,0.5720588235294117,0.6042016806722689,0.5720588235294117,0.5,0.4166666666666667,0.5555555555555556,0.4761904761904761,0.0168789894513944,0.5555555555555556,0.4615384615384615,FFT_6,FFT-based
ExtraTrees-ensemble,0.0663268089294433,0.0161126613616943,0.656984130420663,0.6669117647058824,0.6963003663003663,0.6669117647058824,0.5454545454545454,0.4545454545454545,0.5555555555555556,0.5,0.0924500327042048,0.5555555555555556,0.5384615384615384,FFT_6,FFT-based
XGBClassifier,0.0435391902923584,0.0063582420349121,0.5704555506413092,0.5720588235294117,0.574547152194211,0.5720588235294117,0.5,0.4166666666666667,0.5555555555555556,0.4761904761904761,0.0168789894513944,0.5555555555555556,0.4615384615384615,FFT_6,FFT-based
LGBMClassifier,0.0253382682800292,0.0066102027893066,0.6248535777947544,0.6316176470588235,0.6574534942182,0.6316176470588235,0.5454545454545454,0.4615384615384615,0.6666666666666666,0.5454545454545454,0.1282051282051282,0.6666666666666666,0.4615384615384615,FFT_6,FFT-based
GaussianProcessClassifier,0.0046136856079101,0.0062010288238525,0.3598793363499246,0.5235294117647059,0.2742214532871972,0.5235294117647059,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,1.0,FFT_6,FFT-based
RidgeClassifier,0.0032783031463623,0.0063087463378906,0.7007047029338052,0.7022058823529411,0.7067859264918089,0.7022058823529411,0.6363636363636364,0.7272727272727273,0.6153846153846154,0.6666666666666666,0.2773500981126146,0.6153846153846154,0.6666666666666666,FFT_6,FFT-based
LogisticRegression,0.0113941192626953,0.0040993213653564,0.6743722050223597,0.6794117647058824,0.6893404634581105,0.6794117647058824,0.6818181818181818,0.75,0.6923076923076923,0.72,0.3544587784792833,0.6923076923076923,0.6666666666666666,FFT_6,FFT-based
SGDClassifier,0.0014269351959228,0.0043424129486083,0.6148120111742402,0.6191176470588236,0.6273529411764706,0.6191176470588236,0.7727272727272727,0.7857142857142857,0.8461538461538461,0.8148148148148148,0.5241424183609591,0.8461538461538461,0.6666666666666666,FFT_6,FFT-based
LinearDiscriminantAnalysis,0.0064637660980224,0.0067940235137939,0.5833594510065099,0.5970588235294118,0.6061175752352223,0.5970588235294118,0.3636363636363636,0.4545454545454545,0.3846153846153846,0.4166666666666667,-0.2773500981126146,0.3846153846153846,0.3333333333333333,FFT_6,FFT-based
QuadraticDiscriminantAnalysis,0.0045582294464111,0.0069840431213378,0.5605175835516393,0.5838235294117647,0.5794397759103642,0.5838235294117647,0.5454545454545454,0.6363636363636364,0.5384615384615384,0.5833333333333334,0.0924500327042048,0.5384615384615384,0.5555555555555556,FFT_6,FFT-based
SVC,0.0020970821380615,0.0072190284729003,0.6414365745978345,0.6536764705882353,0.6815788133435192,0.6536764705882353,0.6363636363636364,0.7777777777777778,0.5384615384615384,0.6363636363636364,0.3162393162393162,0.5384615384615384,0.7777777777777778,FFT_6,FFT-based
KNeighborsClassifier,0.0005796432495117,0.0049996376037597,0.6323261963354843,0.6411764705882353,0.6601745313510019,0.6411764705882353,0.5909090909090909,0.6666666666666666,0.6153846153846154,0.64,0.1687898945139444,0.6153846153846154,0.5555555555555556,FFT_6,FFT-based
GaussianNB,0.0008253097534179,0.0036998271942138,0.6413858174848887,0.6433823529411764,0.6456327985739752,0.6433823529411764,0.7727272727272727,0.8333333333333334,0.7692307692307693,0.8,0.5401276624446222,0.7692307692307693,0.7777777777777778,FFT_6,FFT-based
DecisionTreeClassifier,0.0089457988739013,0.003901720046997,0.5581139122315593,0.5610294117647059,0.5637063916475681,0.5610294117647059,0.5454545454545454,0.6666666666666666,0.4615384615384615,0.5454545454545454,0.1282051282051282,0.4615384615384615,0.6666666666666666,FFT_6,FFT-based
ExtraTreeClassifier,0.000669527053833,0.0037038803100585,0.6061687332275568,0.6191176470588236,0.6228751314045432,0.6191176470588236,0.5,0.625,0.3846153846153846,0.4761904761904761,0.0524142418360959,0.3846153846153846,0.6666666666666666,FFT_6,FFT-based
RandomForestClassifier,0.1083909511566162,0.0182726860046386,0.6153528428915426,0.6198529411764706,0.6227145403615992,0.6198529411764706,0.5909090909090909,0.75,0.4615384615384615,0.5714285714285714,0.2445997952351142,0.4615384615384615,0.7777777777777778,FFT_6,FFT-based
BaggingClassifier,0.0267183303833007,0.0264658451080322,0.5577052955569581,0.5727941176470588,0.5978805508217274,0.5727941176470588,0.6363636363636364,0.7777777777777778,0.5384615384615384,0.6363636363636364,0.3162393162393162,0.5384615384615384,0.7777777777777778,FFT_6,FFT-based
AdaBoostClassifier,0.2318067550659179,0.009324836730957,0.6286834733893557,0.6308823529411764,0.6360249554367201,0.6308823529411764,0.5454545454545454,0.6363636363636364,0.5384615384615384,0.5833333333333334,0.0924500327042048,0.5384615384615384,0.5555555555555556,FFT_6,FFT-based
GradientBoostingClassifier,0.9908061981201172,0.0045625209808349,0.6425558995528036,0.6441176470588236,0.6455975723622782,0.6441176470588236,0.6818181818181818,0.875,0.5384615384615384,0.6666666666666666,0.4367853486341326,0.5384615384615384,0.8888888888888888,FFT_6,FFT-based
HistGradientBoostingClassifier,0.0431303977966308,0.0052785396575927,0.71265615017937,0.7147058823529411,0.7221874204227146,0.7147058823529411,0.5454545454545454,0.6666666666666666,0.4615384615384615,0.5454545454545454,0.1282051282051282,0.4615384615384615,0.6666666666666666,FFT_6,FFT-based
ExtraTrees-ensemble,0.0653844833374023,0.0163027763366699,0.6365806673546611,0.6426470588235295,0.6534827264239029,0.6426470588235295,0.6818181818181818,0.8,0.6153846153846154,0.6956521739130435,0.3882167573820722,0.6153846153846154,0.7777777777777778,FFT_6,FFT-based
XGBClassifier,0.0416872024536132,0.0061239719390869,0.6542717086834734,0.6558823529411765,0.6605415499533146,0.6558823529411765,0.6363636363636364,0.7272727272727273,0.6153846153846154,0.6666666666666666,0.2773500981126146,0.6153846153846154,0.6666666666666666,FFT_6,FFT-based
LGBMClassifier,0.027458906173706,0.0089671611785888,0.6163752518551281,0.6198529411764706,0.6246906035141329,0.6198529411764706,0.6363636363636364,0.7272727272727273,0.6153846153846154,0.6666666666666666,0.2773500981126146,0.6153846153846154,0.6666666666666666,FFT_6,FFT-based
GaussianProcessClassifier,0.0033244132995605,0.0050106525421142,0.3076078431372549,0.4764705882352941,0.2271626297577854,0.4764705882352941,0.5909090909090909,0.0,0.0,0.0,0.0,0.0,1.0,FFT_6,FFT-based
RidgeClassifier,0.0017854690551757,0.0045711517333984,0.6525571281144036,0.6573529411764706,0.6726050420168066,0.6573529411764706,0.5,0.4166666666666667,0.5555555555555556,0.4761904761904761,0.0168789894513944,0.5555555555555556,0.4615384615384615,FFT_6,FFT-based
LogisticRegression,0.0113980293273925,0.004518175125122,0.6262086589021572,0.6338235294117648,0.6505882352941177,0.6338235294117648,0.5454545454545454,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0598290598290598,0.4444444444444444,0.6153846153846154,FFT_6,FFT-based
SGDClassifier,0.0016366481781005,0.0045658111572265,0.5709914028180282,0.5860294117647059,0.6014296814296815,0.5860294117647059,0.5,0.375,0.3333333333333333,0.3529411764705882,-0.0524142418360959,0.3333333333333333,0.6153846153846154,FFT_6,FFT-based
LinearDiscriminantAnalysis,0.0068573474884033,0.007058572769165,0.6508617131062951,0.6544117647058824,0.665305576776165,0.6544117647058824,0.5909090909090909,0.5,0.5555555555555556,0.5263157894736842,0.1687898945139444,0.5555555555555556,0.6153846153846154,FFT_6,FFT-based
QuadraticDiscriminantAnalysis,0.0048169612884521,0.0070701599121093,0.6586330078590141,0.6639705882352942,0.6706743909685086,0.6639705882352942,0.6818181818181818,0.6,0.6666666666666666,0.631578947368421,0.3544587784792833,0.6666666666666666,0.6923076923076923,FFT_6,FFT-based
SVC,0.0021554470062255,0.0073896408081054,0.6421288515406163,0.6786764705882352,0.774378170848759,0.6786764705882352,0.6818181818181818,0.5714285714285714,0.8888888888888888,0.6956521739130435,0.4367853486341326,0.8888888888888888,0.5384615384615384,FFT_6,FFT-based
KNeighborsClassifier,0.0006588459014892,0.0056906700134277,0.607733051262463,0.6191176470588236,0.6291644956350838,0.6191176470588236,0.8181818181818182,0.7272727272727273,0.8888888888888888,0.8,0.647150228929434,0.8888888888888888,0.7692307692307693,FFT_6,FFT-based
GaussianNB,0.0010205268859863,0.0047895908355712,0.6051290213054918,0.6220588235294118,0.6179831932773109,0.6220588235294118,0.6363636363636364,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.3162393162393162,0.7777777777777778,0.5384615384615384,FFT_6,FFT-based
DecisionTreeClassifier,0.0112555980682373,0.0045866012573242,0.6108311502738747,0.6183823529411765,0.6213194974959682,0.6183823529411765,0.7272727272727273,0.6153846153846154,0.8888888888888888,0.7272727272727273,0.5042735042735043,0.8888888888888888,0.6153846153846154,FFT_6,FFT-based
ExtraTreeClassifier,0.0008048057556152,0.0042994022369384,0.5690462014765421,0.5727941176470588,0.5821004159239453,0.5727941176470588,0.5909090909090909,0.5,0.5555555555555556,0.5263157894736842,0.1687898945139444,0.5555555555555556,0.6153846153846154,FFT_6,FFT-based
RandomForestClassifier,0.0925348758697509,0.0167113780975341,0.6106681141356065,0.6198529411764706,0.64522066169125,0.6198529411764706,0.5909090909090909,0.5,0.7777777777777778,0.6086956521739131,0.2445997952351142,0.7777777777777778,0.4615384615384615,FFT_6,FFT-based
BaggingClassifier,0.0250532150268554,0.0224794864654541,0.6183642930856552,0.6205882352941177,0.6283723792547322,0.6205882352941177,0.6818181818181818,0.625,0.5555555555555556,0.5882352941176471,0.3319568649619407,0.5555555555555556,0.7692307692307693,FFT_6,FFT-based
AdaBoostClassifier,0.2292981147766113,0.009391975402832,0.6272091994692615,0.6316176470588235,0.635589508530685,0.6316176470588235,0.5909090909090909,0.5,0.5555555555555556,0.5263157894736842,0.1687898945139444,0.5555555555555556,0.6153846153846154,FFT_6,FFT-based
