algorithm,fit_time,score_time,F1_cv,recall_cv,precision_cv,accuracy_cv,accuracy_val,precision_val,recall_val,f1_val,matthews_corrcoef_val,sensitivity,specificity,encoder,Strategy
ExtraTreeClassifier,0.0006931781768798,0.0034888744354248,0.7127784393109471,0.7176470588235294,0.7206026181516378,0.7176470588235294,0.6956521739130435,0.6153846153846154,0.8,0.6956521739130435,0.4153846153846154,0.8,0.6153846153846154,plusrnn,Embedding-based
RandomForestClassifier,0.0905550003051757,0.0162696838378906,0.8239609719485881,0.8294117647058824,0.8389256186805207,0.8294117647058824,0.8695652173913043,0.8888888888888888,0.8,0.8421052631578947,0.7344646618036428,0.8,0.9230769230769232,plusrnn,Embedding-based
BaggingClassifier,0.0317454814910888,0.014869737625122,0.8269130937861588,0.830718954248366,0.8478220490475392,0.830718954248366,0.782608695652174,0.6923076923076923,0.9,0.782608695652174,0.5923076923076923,0.9,0.6923076923076923,plusrnn,Embedding-based
AdaBoostClassifier,0.3563805103302002,0.0080193042755126,0.8067607744852326,0.8084967320261438,0.8144338341397164,0.8084967320261438,0.8695652173913043,0.8888888888888888,0.8,0.8421052631578947,0.7344646618036428,0.8,0.9230769230769232,plusrnn,Embedding-based
GradientBoostingClassifier,1.4839886665344235,0.0039460659027099,0.7671994802732451,0.7751633986928105,0.7917001480726971,0.7751633986928105,0.6956521739130435,0.6153846153846154,0.8,0.6956521739130435,0.4153846153846154,0.8,0.6153846153846154,plusrnn,Embedding-based
HistGradientBoostingClassifier,0.082503604888916,0.0055817604064941,0.7255737382672367,0.7294117647058823,0.7337358882947118,0.7294117647058823,0.8260869565217391,0.8,0.8,0.8,0.6461538461538462,0.8,0.8461538461538461,plusrnn,Embedding-based
ExtraTrees-ensemble,0.0655356884002685,0.0162177085876464,0.8249318620835648,0.8287581699346406,0.8310130718954248,0.8287581699346406,0.8695652173913043,0.8181818181818182,0.9,0.8571428571428571,0.7404795900698569,0.9,0.8461538461538461,plusrnn,Embedding-based
XGBClassifier,0.0655269622802734,0.0060571670532226,0.7944970268809277,0.796078431372549,0.7988593450848352,0.796078431372549,0.7391304347826086,0.6666666666666666,0.8,0.7272727272727273,0.4885638532419674,0.8,0.6923076923076923,plusrnn,Embedding-based
LGBMClassifier,0.0556025981903076,0.007895803451538,0.7302230621116069,0.7392156862745098,0.744350175967823,0.7392156862745098,0.8695652173913043,0.8888888888888888,0.8,0.8421052631578947,0.7344646618036428,0.8,0.9230769230769232,plusrnn,Embedding-based
GaussianProcessClassifier,0.0046440601348876,0.00514497756958,0.7255940946349405,0.7549019607843137,0.8244843065431301,0.7549019607843137,0.7391304347826086,0.625,1.0,0.7692307692307693,0.5801193511153214,1.0,0.5384615384615384,plusrnn,Embedding-based
RidgeClassifier,0.0019736289978027,0.0042979717254638,0.8180086580086581,0.8222222222222222,0.841885891885892,0.8222222222222222,0.782608695652174,0.6923076923076923,0.9,0.782608695652174,0.5923076923076923,0.9,0.6923076923076923,plusrnn,Embedding-based
LogisticRegression,0.0114095211029052,0.0042481899261474,0.7871740476037823,0.7993464052287582,0.8453080906022082,0.7993464052287582,0.782608695652174,0.6666666666666666,1.0,0.8,0.6405126152203485,1.0,0.6153846153846154,plusrnn,Embedding-based
SGDClassifier,0.0022706508636474,0.0041645526885986,0.6729646752792532,0.7058823529411764,0.8103245338539455,0.7058823529411764,0.8260869565217391,0.75,0.9,0.8181818181818182,0.6641414880007994,0.9,0.7692307692307693,plusrnn,Embedding-based
LinearDiscriminantAnalysis,0.0105690479278564,0.006619119644165,0.7433780529755761,0.7437908496732026,0.7477214960058097,0.7437908496732026,0.8695652173913043,0.8181818181818182,0.9,0.8571428571428571,0.7404795900698569,0.9,0.8461538461538461,plusrnn,Embedding-based
QuadraticDiscriminantAnalysis,0.0070911884307861,0.0067839622497558,0.6658387501731154,0.6758169934640522,0.6936905251611134,0.6758169934640522,0.6956521739130435,0.8,0.4,0.5333333333333333,0.3882901373576604,0.4,0.9230769230769232,plusrnn,Embedding-based
SVC,0.004178237915039,0.0082672595977783,0.8534920634920635,0.8555555555555555,0.8696608946608947,0.8555555555555555,0.782608695652174,0.6923076923076923,0.9,0.782608695652174,0.5923076923076923,0.9,0.6923076923076923,plusrnn,Embedding-based
KNeighborsClassifier,0.0005858898162841,0.0045538425445556,0.8294398503686431,0.8333333333333334,0.8560309135309137,0.8333333333333334,0.6956521739130435,0.6153846153846154,0.8,0.6956521739130435,0.4153846153846154,0.8,0.6153846153846154,plusrnn,Embedding-based
GaussianNB,0.0011868953704833,0.0044623851776123,0.7507555026672673,0.7647058823529411,0.8098490180843122,0.7647058823529411,0.8260869565217391,0.7142857142857143,1.0,0.8333333333333334,0.7032108464077431,1.0,0.6923076923076923,plusrnn,Embedding-based
