algorithm,fit_time,score_time,F1_cv,recall_cv,precision_cv,accuracy_cv,accuracy_val,precision_val,recall_val,f1_val,matthews_corrcoef_val,sensitivity,specificity,encoder,Strategy
SGDClassifier,0.0027152061462402,0.0038253307342529,0.6183284716808745,0.65,0.7160416666666666,0.65,0.95,1.0,0.875,0.9333333333333332,0.898717034272917,0.875,1.0,plusrnn,Embedding-based
LinearDiscriminantAnalysis,0.0095508098602294,0.0064765453338623,0.6464686036357863,0.65,0.660974025974026,0.65,0.75,0.6363636363636364,0.875,0.7368421052631579,0.5333964609104418,0.875,0.6666666666666666,plusrnn,Embedding-based
QuadraticDiscriminantAnalysis,0.0060112953186035,0.0065651893615722,0.5853074995180257,0.6,0.6276704545454546,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,plusrnn,Embedding-based
SVC,0.002269172668457,0.0070289611816406,0.7261244019138756,0.7375,0.7753846153846154,0.7375,0.85,0.7272727272727273,1.0,0.8421052631578947,0.7385489458759964,1.0,0.75,plusrnn,Embedding-based
KNeighborsClassifier,0.0005545616149902,0.0045148849487304,0.652139054167591,0.675,0.7133522727272728,0.675,0.8,0.6666666666666666,1.0,0.8,0.6666666666666666,1.0,0.6666666666666666,plusrnn,Embedding-based
GaussianNB,0.0008887290954589,0.0036252498626708,0.7401080790554475,0.75,0.7850815850815851,0.75,0.85,0.7272727272727273,1.0,0.8421052631578947,0.7385489458759964,1.0,0.75,plusrnn,Embedding-based
DecisionTreeClassifier,0.0156522274017333,0.003690767288208,0.609873949579832,0.6125,0.6203968253968254,0.6125,0.95,0.8888888888888888,1.0,0.9411764705882352,0.90267093384844,1.0,0.9166666666666666,plusrnn,Embedding-based
ExtraTreeClassifier,0.0007050037384033,0.0035985946655273,0.6465546218487395,0.65,0.6542784992784993,0.65,0.9,0.875,0.875,0.875,0.7916666666666666,0.875,0.9166666666666666,plusrnn,Embedding-based
RandomForestClassifier,0.0918261051177978,0.0163486957550048,0.7358492006789221,0.7375,0.7425744047619048,0.7375,0.95,0.8888888888888888,1.0,0.9411764705882352,0.90267093384844,1.0,0.9166666666666666,plusrnn,Embedding-based
BaggingClassifier,0.0335866928100585,0.0307830333709716,0.6794474153297683,0.6875,0.7153628663003663,0.6875,0.95,0.8888888888888888,1.0,0.9411764705882352,0.90267093384844,1.0,0.9166666666666666,plusrnn,Embedding-based
AdaBoostClassifier,0.3220545291900635,0.0079756736755371,0.7217063492063491,0.725,0.7295819805194805,0.725,0.9,0.8,1.0,0.8888888888888888,0.816496580927726,1.0,0.8333333333333334,plusrnn,Embedding-based
GradientBoostingClassifier,1.4373885154724122,0.0038478851318359,0.6605788982259571,0.6625,0.6742410714285715,0.6625,0.9,1.0,0.75,0.8571428571428571,0.8017837257372732,0.75,1.0,plusrnn,Embedding-based
HistGradientBoostingClassifier,0.0637366294860839,0.00521240234375,0.7102226720647774,0.7125,0.7251591810966811,0.7125,0.9,0.8,1.0,0.8888888888888888,0.816496580927726,1.0,0.8333333333333334,plusrnn,Embedding-based
ExtraTrees-ensemble,0.0644777774810791,0.0228279590606689,0.7372549019607844,0.7375,0.7406498015873015,0.7375,0.95,0.8888888888888888,1.0,0.9411764705882352,0.90267093384844,1.0,0.9166666666666666,plusrnn,Embedding-based
XGBClassifier,0.061374807357788,0.0065290927886962,0.6568534080298786,0.6625,0.6757291666666667,0.6625,0.95,0.8888888888888888,1.0,0.9411764705882352,0.90267093384844,1.0,0.9166666666666666,plusrnn,Embedding-based
LGBMClassifier,0.0500678062438964,0.0105092525482177,0.683934156658615,0.6875,0.6974607683982684,0.6875,0.9,0.8,1.0,0.8888888888888888,0.816496580927726,1.0,0.8333333333333334,plusrnn,Embedding-based
GaussianProcessClassifier,0.003927993774414,0.0047937393188476,0.6856419895893581,0.7,0.7540909090909091,0.7,0.8,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.5959595959595959,0.8181818181818182,0.7777777777777778,plusrnn,Embedding-based
RidgeClassifier,0.0018731594085693,0.0042844772338867,0.6677796111697041,0.675,0.6949116161616161,0.675,0.8,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.5959595959595959,0.8181818181818182,0.7777777777777778,plusrnn,Embedding-based
LogisticRegression,0.0113579273223876,0.0041662216186523,0.6991115609536662,0.7125,0.7613636363636364,0.7125,0.8,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.5959595959595959,0.8181818181818182,0.7777777777777778,plusrnn,Embedding-based
