algorithm,fit_time,score_time,F1_cv,recall_cv,precision_cv,accuracy_cv,accuracy_val,precision_val,recall_val,f1_val,matthews_corrcoef_val,sensitivity,specificity,encoder,Strategy
LogisticRegression,0.0114321231842041,0.0039912223815917,0.9266999666999668,0.9274725274725276,0.9457221350078492,0.9274725274725276,0.8888888888888888,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.75,0.9166666666666666,0.8333333333333334,plusrnn,Embedding-based
SGDClassifier,0.0019233703613281,0.0041326999664306,0.9431501831501832,0.9428571428571428,0.946938775510204,0.9428571428571428,0.8888888888888888,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.75,0.9166666666666666,0.8333333333333334,plusrnn,Embedding-based
LinearDiscriminantAnalysis,0.0082164764404296,0.0064765453338623,0.8693040293040293,0.8692307692307691,0.8745028780743066,0.8692307692307691,0.9444444444444444,1.0,0.9166666666666666,0.9565217391304348,0.8864052604279183,0.9166666666666666,1.0,plusrnn,Embedding-based
QuadraticDiscriminantAnalysis,0.0050700187683105,0.0066530704498291,0.853664766605943,0.8549450549450549,0.8602991452991452,0.8549450549450549,0.8888888888888888,1.0,0.8333333333333334,0.9090909090909092,0.7905694150420948,0.8333333333333334,1.0,plusrnn,Embedding-based
SVC,0.0017644882202148,0.0067541599273681,0.9272860472860472,0.9274725274725276,0.9403649921507063,0.9274725274725276,0.9444444444444444,1.0,0.9166666666666666,0.9565217391304348,0.8864052604279183,0.9166666666666666,1.0,plusrnn,Embedding-based
KNeighborsClassifier,0.0007052898406982,0.0068368911743164,0.9131043956043956,0.9142857142857144,0.9369614512471656,0.9142857142857144,0.8888888888888888,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.75,0.9166666666666666,0.8333333333333334,plusrnn,Embedding-based
GaussianNB,0.001227331161499,0.0046771049499511,0.9702164502164504,0.9703296703296704,0.9742935635792778,0.9703296703296704,0.9444444444444444,1.0,0.9166666666666666,0.9565217391304348,0.8864052604279183,0.9166666666666666,1.0,plusrnn,Embedding-based
DecisionTreeClassifier,0.0080010890960693,0.0044227123260498,0.8990476190476191,0.8989010989010989,0.9120682888540032,0.8989010989010989,0.8888888888888888,1.0,0.8333333333333334,0.9090909090909092,0.7905694150420948,0.8333333333333334,1.0,plusrnn,Embedding-based
ExtraTreeClassifier,0.0007515430450439,0.0042011260986328,0.9272860472860472,0.9274725274725276,0.9436813186813188,0.9274725274725276,0.9444444444444444,1.0,0.9166666666666666,0.9565217391304348,0.8864052604279183,0.9166666666666666,1.0,plusrnn,Embedding-based
RandomForestClassifier,0.0882090091705322,0.0164118289947509,0.9557015533486124,0.956043956043956,0.9615951508808652,0.956043956043956,0.9444444444444444,1.0,0.9166666666666666,0.9565217391304348,0.8864052604279183,0.9166666666666666,1.0,plusrnn,Embedding-based
BaggingClassifier,0.0247367858886718,0.0220727920532226,0.8984124209124209,0.8989010989010989,0.9112550148264434,0.8989010989010989,0.9444444444444444,1.0,0.9166666666666666,0.9565217391304348,0.8864052604279183,0.9166666666666666,1.0,plusrnn,Embedding-based
AdaBoostClassifier,0.2595857620239258,0.008108377456665,0.8988611388611389,0.8989010989010989,0.9117935635792778,0.8989010989010989,0.9444444444444444,1.0,0.9166666666666666,0.9565217391304348,0.8864052604279183,0.9166666666666666,1.0,plusrnn,Embedding-based
GradientBoostingClassifier,0.7526146411895752,0.0043246269226074,0.913113553113553,0.9131868131868132,0.9243131868131867,0.9131868131868132,0.8888888888888888,1.0,0.8333333333333334,0.9090909090909092,0.7905694150420948,0.8333333333333334,1.0,plusrnn,Embedding-based
HistGradientBoostingClassifier,0.0426784515380859,0.0046985626220703,0.9428571428571428,0.9428571428571428,0.9466836734693878,0.9428571428571428,0.9444444444444444,1.0,0.9166666666666666,0.9565217391304348,0.8864052604279183,0.9166666666666666,1.0,plusrnn,Embedding-based
ExtraTrees-ensemble,0.0654249668121337,0.0162815570831298,0.9416450216450216,0.9417582417582416,0.9457221350078492,0.9417582417582416,0.9444444444444444,1.0,0.9166666666666666,0.9565217391304348,0.8864052604279183,0.9166666666666666,1.0,plusrnn,Embedding-based
XGBClassifier,0.0403605461120605,0.0061112880706787,0.9428571428571428,0.9428571428571428,0.9466836734693878,0.9428571428571428,0.9444444444444444,1.0,0.9166666666666666,0.9565217391304348,0.8864052604279183,0.9166666666666666,1.0,plusrnn,Embedding-based
LGBMClassifier,0.0427937507629394,0.0082282543182373,0.9139835164835166,0.9142857142857144,0.924716553287982,0.9142857142857144,0.9444444444444444,1.0,0.9166666666666666,0.9565217391304348,0.8864052604279183,0.9166666666666666,1.0,plusrnn,Embedding-based
GaussianProcessClassifier,0.0027538776397705,0.0037912845611572,0.941196058843118,0.9417582417582416,0.9488400488400488,0.9417582417582416,0.8888888888888888,0.7777777777777778,1.0,0.875,0.7977240352174656,1.0,0.8181818181818182,plusrnn,Embedding-based
RidgeClassifier,0.0014154434204101,0.0035566806793212,0.941196058843118,0.9417582417582416,0.9488400488400488,0.9417582417582416,0.8888888888888888,0.7777777777777778,1.0,0.875,0.7977240352174656,1.0,0.8181818181818182,plusrnn,Embedding-based
LogisticRegression,0.0114434242248535,0.0044588088989257,0.941196058843118,0.9417582417582416,0.9488400488400488,0.9417582417582416,0.8888888888888888,0.7777777777777778,1.0,0.875,0.7977240352174656,1.0,0.8181818181818182,plusrnn,Embedding-based
SGDClassifier,0.0017371654510498,0.0040015220642089,0.9414985014985012,0.9417582417582416,0.9492935635792776,0.9417582417582416,0.8333333333333334,0.7,1.0,0.8235294117647058,0.7135060680126758,1.0,0.7272727272727273,plusrnn,Embedding-based
LinearDiscriminantAnalysis,0.0072288036346435,0.0063071250915527,0.9273260073260076,0.9274725274725276,0.9332417582417584,0.9274725274725276,0.9444444444444444,0.875,1.0,0.9333333333333332,0.8918825850158447,1.0,0.9090909090909092,plusrnn,Embedding-based
QuadraticDiscriminantAnalysis,0.0051712989807128,0.0067958831787109,0.8217124052418171,0.8274725274725275,0.8314987789987789,0.8274725274725275,0.8333333333333334,0.7,1.0,0.8235294117647058,0.7135060680126758,1.0,0.7272727272727273,plusrnn,Embedding-based
SVC,0.0018077373504638,0.006654405593872,0.9271395271395272,0.9274725274725276,0.932967032967033,0.9274725274725276,0.8888888888888888,0.7777777777777778,1.0,0.875,0.7977240352174656,1.0,0.8181818181818182,plusrnn,Embedding-based
KNeighborsClassifier,0.0007550716400146,0.0053884029388427,0.941196058843118,0.9417582417582416,0.9488400488400488,0.9417582417582416,0.8888888888888888,0.7777777777777778,1.0,0.875,0.7977240352174656,1.0,0.8181818181818182,plusrnn,Embedding-based
GaussianNB,0.0008859634399414,0.0036643028259277,0.9271395271395272,0.9274725274725276,0.932967032967033,0.9274725274725276,0.8888888888888888,0.7777777777777778,1.0,0.875,0.7977240352174656,1.0,0.8181818181818182,plusrnn,Embedding-based
DecisionTreeClassifier,0.0070181846618652,0.0035943984985351,0.8376062826062824,0.8406593406593407,0.8552197802197801,0.8406593406593407,0.8888888888888888,0.7777777777777778,1.0,0.875,0.7977240352174656,1.0,0.8181818181818182,plusrnn,Embedding-based
ExtraTreeClassifier,0.0006216049194335,0.0035117149353027,0.8678205128205126,0.8692307692307691,0.8742307692307693,0.8692307692307691,0.9444444444444444,0.875,1.0,0.9333333333333332,0.8918825850158447,1.0,0.9090909090909092,plusrnn,Embedding-based
RandomForestClassifier,0.0884987831115722,0.0165708541870117,0.9567671544142132,0.9571428571428572,0.9623015873015872,0.9571428571428572,0.8888888888888888,0.7777777777777778,1.0,0.875,0.7977240352174656,1.0,0.8181818181818182,plusrnn,Embedding-based
BaggingClassifier,0.0272916793823242,0.0268450736999511,0.9124781101251688,0.9131868131868132,0.9196733821733822,0.9131868131868132,0.8888888888888888,0.7777777777777778,1.0,0.875,0.7977240352174656,1.0,0.8181818181818182,plusrnn,Embedding-based
AdaBoostClassifier,0.2568645000457764,0.0081401824951171,0.8840048840048841,0.8857142857142858,0.8938095238095238,0.8857142857142858,1.0,1.0,1.0,1.0,1.0,1.0,1.0,plusrnn,Embedding-based
GradientBoostingClassifier,0.8050014495849609,0.0042997360229492,0.8684337884337884,0.8703296703296702,0.8803479853479853,0.8703296703296702,0.8888888888888888,0.7777777777777778,1.0,0.875,0.7977240352174656,1.0,0.8181818181818182,plusrnn,Embedding-based
HistGradientBoostingClassifier,0.0436832904815673,0.0047565937042236,0.9138367514838102,0.9142857142857144,0.917063492063492,0.9142857142857144,1.0,1.0,1.0,1.0,1.0,1.0,1.0,plusrnn,Embedding-based
ExtraTrees-ensemble,0.0701537132263183,0.0162342548370361,0.9567671544142132,0.9571428571428572,0.9623015873015872,0.9571428571428572,0.9444444444444444,0.875,1.0,0.9333333333333332,0.8918825850158447,1.0,0.9090909090909092,plusrnn,Embedding-based
XGBClassifier,0.0453917503356933,0.0066040992736816,0.8982656559127147,0.8989010989010989,0.9036019536019536,0.8989010989010989,0.8888888888888888,0.7777777777777778,1.0,0.875,0.7977240352174656,1.0,0.8181818181818182,plusrnn,Embedding-based
LGBMClassifier,0.0407924175262451,0.0073086261749267,0.9269836046306632,0.9274725274725276,0.9327686202686202,0.9274725274725276,1.0,1.0,1.0,1.0,1.0,1.0,1.0,plusrnn,Embedding-based
GaussianProcessClassifier,0.0034390449523925,0.0047317504882812,0.8963120213120213,0.8978021978021978,0.916387580673295,0.8978021978021978,0.8888888888888888,0.7777777777777778,1.0,0.875,0.7977240352174656,1.0,0.8181818181818182,plusrnn,Embedding-based
RidgeClassifier,0.0017234325408935,0.0042320728302001,0.8972094572094573,0.8978021978021979,0.9066653584510728,0.8978021978021979,0.9444444444444444,0.875,1.0,0.9333333333333332,0.8918825850158447,1.0,0.9090909090909092,plusrnn,Embedding-based
LogisticRegression,0.0115409851074218,0.004914903640747,0.8963120213120213,0.8978021978021978,0.916387580673295,0.8978021978021978,0.8888888888888888,0.7777777777777778,1.0,0.875,0.7977240352174656,1.0,0.8181818181818182,plusrnn,Embedding-based
SGDClassifier,0.0022840023040771,0.0043644905090332,0.882548285048285,0.8835164835164836,0.9008547008547008,0.8835164835164836,0.9444444444444444,0.875,1.0,0.9333333333333332,0.8918825850158447,1.0,0.9090909090909092,plusrnn,Embedding-based
LinearDiscriminantAnalysis,0.0081498146057128,0.00663743019104,0.7784523809523811,0.7813186813186814,0.79146694575266,0.7813186813186814,0.7222222222222222,0.6,0.8571428571428571,0.7058823529411765,0.4841648318657442,0.8571428571428571,0.6363636363636364,plusrnn,Embedding-based
QuadraticDiscriminantAnalysis,0.004923391342163,0.0066036224365234,0.8049440428852194,0.8120879120879122,0.841114996114996,0.8120879120879122,0.6666666666666666,0.5454545454545454,0.8571428571428571,0.6666666666666666,0.4025974025974026,0.8571428571428571,0.5454545454545454,plusrnn,Embedding-based
SVC,0.0018602848052978,0.006575059890747,0.8972094572094573,0.8978021978021979,0.9066653584510728,0.8978021978021979,0.9444444444444444,0.875,1.0,0.9333333333333332,0.8918825850158447,1.0,0.9090909090909092,plusrnn,Embedding-based
KNeighborsClassifier,0.0006134033203125,0.0100205898284912,0.8963120213120213,0.8978021978021978,0.916387580673295,0.8978021978021978,0.8888888888888888,0.7777777777777778,1.0,0.875,0.7977240352174656,1.0,0.8181818181818182,plusrnn,Embedding-based
GaussianNB,0.0010123252868652,0.004327917098999,0.8972094572094573,0.8978021978021979,0.9066653584510728,0.8978021978021979,0.9444444444444444,0.875,1.0,0.9333333333333332,0.8918825850158447,1.0,0.9090909090909092,plusrnn,Embedding-based
DecisionTreeClassifier,0.0085146427154541,0.0043784618377685,0.8666849816849818,0.8681318681318683,0.8801434676434676,0.8681318681318683,0.6666666666666666,0.5384615384615384,1.0,0.7,0.4947274449181537,1.0,0.4545454545454545,plusrnn,Embedding-based
ExtraTreeClassifier,0.0007619857788085,0.0042315959930419,0.9279029304029304,0.9285714285714284,0.9438492063492064,0.9285714285714284,0.8333333333333334,0.7,1.0,0.8235294117647058,0.7135060680126758,1.0,0.7272727272727273,plusrnn,Embedding-based
RandomForestClassifier,0.0922955989837646,0.0163216590881347,0.9558574758574758,0.956043956043956,0.9617935635792778,0.956043956043956,1.0,1.0,1.0,1.0,1.0,1.0,1.0,plusrnn,Embedding-based
BaggingClassifier,0.0291984558105468,0.0235941410064697,0.911941391941392,0.912087912087912,0.9156593406593408,0.912087912087912,0.9444444444444444,0.875,1.0,0.9333333333333332,0.8918825850158447,1.0,0.9090909090909092,plusrnn,Embedding-based
AdaBoostClassifier,0.2751140117645264,0.0078887939453125,0.9115684315684316,0.9120879120879122,0.9195054945054946,0.9120879120879122,0.6666666666666666,0.5384615384615384,1.0,0.7,0.4947274449181537,1.0,0.4545454545454545,plusrnn,Embedding-based
GradientBoostingClassifier,0.706490421295166,0.0038530349731445,0.8666849816849818,0.8681318681318683,0.8801434676434676,0.8681318681318683,0.6666666666666666,0.5384615384615384,1.0,0.7,0.4947274449181537,1.0,0.4545454545454545,plusrnn,Embedding-based
HistGradientBoostingClassifier,0.0434636116027832,0.004649543762207,0.9558574758574758,0.956043956043956,0.9617935635792778,0.956043956043956,0.7777777777777778,0.6363636363636364,1.0,0.7777777777777778,0.6363636363636364,1.0,0.6363636363636364,plusrnn,Embedding-based
ExtraTrees-ensemble,0.0672955513000488,0.0161126136779785,0.9111197136197136,0.9120879120879122,0.9261098028955173,0.9120879120879122,1.0,1.0,1.0,1.0,1.0,1.0,1.0,plusrnn,Embedding-based
XGBClassifier,0.0403310775756835,0.0060506343841552,0.9558574758574758,0.956043956043956,0.9617935635792778,0.956043956043956,0.9444444444444444,0.875,1.0,0.9333333333333332,0.8918825850158447,1.0,0.9090909090909092,plusrnn,Embedding-based
LGBMClassifier,0.0421181678771972,0.0084413528442382,0.9714285714285716,0.9714285714285716,0.9752551020408162,0.9714285714285716,0.8333333333333334,0.7,1.0,0.8235294117647058,0.7135060680126758,1.0,0.7272727272727273,plusrnn,Embedding-based
GaussianProcessClassifier,0.0027873992919921,0.0038750171661376,0.9712820512820514,0.9714285714285716,0.975,0.9714285714285716,0.9444444444444444,1.0,0.9,0.9473684210526316,0.8944271909999159,0.9,1.0,plusrnn,Embedding-based
RidgeClassifier,0.0014319419860839,0.0034897327423095,0.9712820512820514,0.9714285714285716,0.975,0.9714285714285716,0.9444444444444444,1.0,0.9,0.9473684210526316,0.8944271909999159,0.9,1.0,plusrnn,Embedding-based
LogisticRegression,0.011445140838623,0.0044496536254882,0.9712820512820514,0.9714285714285716,0.975,0.9714285714285716,0.9444444444444444,1.0,0.9,0.9473684210526316,0.8944271909999159,0.9,1.0,plusrnn,Embedding-based
SGDClassifier,0.0018098831176757,0.0041606903076171,0.9257051282051284,0.9263736263736264,0.9389041514041514,0.9263736263736264,0.9444444444444444,1.0,0.9,0.9473684210526316,0.8944271909999159,0.9,1.0,plusrnn,Embedding-based
LinearDiscriminantAnalysis,0.0072964668273925,0.0063538074493408,0.9271794871794872,0.9274725274725276,0.9326465201465204,0.9274725274725276,0.9444444444444444,1.0,0.9,0.9473684210526316,0.8944271909999159,0.9,1.0,plusrnn,Embedding-based
QuadraticDiscriminantAnalysis,0.0053054332733154,0.0066738605499267,0.8224259074259074,0.8241758241758241,0.8309523809523809,0.8241758241758241,0.9444444444444444,1.0,0.9,0.9473684210526316,0.8944271909999159,0.9,1.0,plusrnn,Embedding-based
SVC,0.0017360210418701,0.0065735816955566,0.957069597069597,0.9571428571428572,0.9589285714285716,0.9571428571428572,0.9444444444444444,1.0,0.9,0.9473684210526316,0.8944271909999159,0.9,1.0,plusrnn,Embedding-based
KNeighborsClassifier,0.000600242614746,0.0050504684448242,0.9109798534798534,0.912087912087912,0.9297008547008548,0.912087912087912,0.9444444444444444,1.0,0.9,0.9473684210526316,0.8944271909999159,0.9,1.0,plusrnn,Embedding-based
GaussianNB,0.0010336875915527,0.0043373107910156,0.9425641025641026,0.9428571428571428,0.9458333333333334,0.9428571428571428,0.9444444444444444,1.0,0.9,0.9473684210526316,0.8944271909999159,0.9,1.0,plusrnn,Embedding-based
DecisionTreeClassifier,0.008083963394165,0.0042799949645996,0.9714285714285716,0.9714285714285716,0.9714285714285716,0.9714285714285716,0.9444444444444444,1.0,0.9,0.9473684210526316,0.8944271909999159,0.9,1.0,plusrnn,Embedding-based
ExtraTreeClassifier,0.0007262706756591,0.0041919708251953,0.925338827838828,0.9263736263736264,0.9422008547008548,0.9263736263736264,0.8888888888888888,1.0,0.8,0.8888888888888888,0.8,0.8,1.0,plusrnn,Embedding-based
RandomForestClassifier,0.0937856674194335,0.0167614459991455,0.9712820512820514,0.9714285714285716,0.975,0.9714285714285716,0.9444444444444444,1.0,0.9,0.9473684210526316,0.8944271909999159,0.9,1.0,plusrnn,Embedding-based
BaggingClassifier,0.0302321910858154,0.0281028747558593,0.9712820512820514,0.9714285714285716,0.975,0.9714285714285716,0.9444444444444444,1.0,0.9,0.9473684210526316,0.8944271909999159,0.9,1.0,plusrnn,Embedding-based
AdaBoostClassifier,0.2589247226715088,0.0080114841461181,0.9265087853323148,0.9285714285714284,0.9414285714285716,0.9285714285714284,0.9444444444444444,1.0,0.9,0.9473684210526316,0.8944271909999159,0.9,1.0,plusrnn,Embedding-based
GradientBoostingClassifier,0.7558939456939697,0.0042691707611083,0.9265087853323148,0.9285714285714284,0.9414285714285716,0.9285714285714284,0.9444444444444444,1.0,0.9,0.9473684210526316,0.8944271909999159,0.9,1.0,plusrnn,Embedding-based
HistGradientBoostingClassifier,0.0554760456085205,0.0059813499450683,0.9422619047619047,0.9428571428571428,0.9492063492063492,0.9428571428571428,0.9444444444444444,1.0,0.9,0.9473684210526316,0.8944271909999159,0.9,1.0,plusrnn,Embedding-based
